term,source_warriner,source_nrc,is_multiword,valence_mean,arousal_mean,dominance_mean,merge_strategy,confidence
outside world,False,True,True,0.096,-0.046,-0.032,nrc_only,0.7
emergency medicine,False,True,True,0.072,0.442,0.31,nrc_only,0.7
syntax,False,True,False,0.062,-0.308,0.118,nrc_only,0.7
unacceptably,False,True,False,-0.905,-0.444,-0.571,nrc_only,0.7
flannel,True,True,False,0.058749999999999976,-0.585,-0.21300000000000002,both_weighted,0.9
mystify,False,True,False,-0.333,0.611,0.208,nrc_only,0.7
comfort zone,False,True,True,0.814,-0.904,0.038,nrc_only,0.7
insert,True,True,False,-0.006500000000000044,-0.11299999999999999,0.12524999999999994,both_weighted,0.9
disimpassioned,False,True,False,-0.278,-1.0,-0.125,nrc_only,0.7
archdiocese,True,True,False,-0.23124999999999998,-0.37775,0.08399999999999999,both_weighted,0.9
peanuts,True,True,False,0.12075,-0.34850000000000003,-0.11974999999999997,both_weighted,0.9
matriarchal,False,True,False,0.0,-0.571,0.778,nrc_only,0.7
blinker,False,True,False,-0.333,0.593,0.0,nrc_only,0.7
disapprover,False,True,False,-0.778,0.667,0.63,nrc_only,0.7
expressly,False,True,False,0.042,0.333,0.75,nrc_only,0.7
play to,False,True,True,0.366,0.034,0.148,nrc_only,0.7
preemptory,False,True,False,-0.208,0.667,0.963,nrc_only,0.7
first floor,False,True,True,0.064,-0.176,0.064,nrc_only,0.7
scoutmaster,False,True,False,0.857,0.667,0.519,nrc_only,0.7
red flag,False,True,True,-0.38,0.194,-0.108,nrc_only,0.7
effusion,False,True,False,-0.312,0.46,-0.056,nrc_only,0.7
rejoice in,False,True,True,0.166,0.126,-0.072,nrc_only,0.7
pickled,True,True,False,-0.08725000000000002,-0.3,-0.19399999999999998,both_weighted,0.9
reconcile,True,True,False,0.49,-0.155,0.20375,both_weighted,0.9
thrive on,False,True,True,0.094,0.144,-0.034,nrc_only,0.7
recession,True,True,False,-0.422,-0.13949999999999996,-0.377,both_weighted,0.9
run,True,True,False,0.21825000000000003,0.317,0.09800000000000005,both_weighted,0.9
panther,True,True,False,-0.05950000000000005,0.15025000000000002,0.10700000000000004,both_weighted,0.9
pi,True,True,False,0.019000000000000045,-0.44125,-0.11875000000000005,both_weighted,0.9
indifferently,False,True,False,-0.238,-0.75,-0.083,nrc_only,0.7
arc,False,True,False,0.104,-0.224,-0.208,nrc_only,0.7
close on,False,True,True,-0.178,-0.172,-0.234,nrc_only,0.7
unsurprised,False,True,False,0.0,-1.0,0.074,nrc_only,0.7
track suit,False,True,True,0.064,-0.184,0.186,nrc_only,0.7
latch,True,True,False,-0.105,-0.47575,-0.23949999999999996,both_weighted,0.9
variously,False,True,False,0.0,0.476,0.0,nrc_only,0.7
unaccented,False,True,False,-0.042,-0.667,-0.37,nrc_only,0.7
withheld,False,True,False,-0.667,-0.524,-0.458,nrc_only,0.7
jittery,True,True,False,-0.36224999999999996,0.34224999999999994,-0.4325,both_weighted,0.9
contestable,False,True,False,-0.292,0.542,-0.222,nrc_only,0.7
foreigner,True,True,False,-0.040000000000000036,-0.20099999999999998,-0.10375,both_weighted,0.9
jealousy,True,True,False,-0.6565,0.33925,-0.15774999999999997,both_weighted,0.9
valium,True,True,False,-0.12600000000000006,-0.39325,-0.1995,both_weighted,0.9
house warming,False,True,True,0.37,-0.016,0.322,nrc_only,0.7
stormily,False,True,False,-0.583,1.0,0.333,nrc_only,0.7
rapeseed,False,True,False,0.0,-0.63,0.125,nrc_only,0.7
refillable,False,True,False,0.708,0.0,0.095,nrc_only,0.7
mathematician,True,True,False,0.07100000000000004,-0.26075000000000004,0.24924999999999997,both_weighted,0.9
licentiousness,False,True,False,-1.0,0.704,-0.074,nrc_only,0.7
wait around,False,True,True,-0.376,-0.184,-0.612,nrc_only,0.7
flotation,True,True,False,0.08499999999999995,-0.32075,-0.20325000000000001,both_weighted,0.9
adrift,True,True,False,-0.18199999999999994,-0.24025000000000002,-0.38375000000000004,both_weighted,0.9
legitimate,True,True,False,0.3795,-0.2695,0.5022500000000001,both_weighted,0.9
peace,True,True,False,0.81325,-0.46574999999999994,0.38425,both_weighted,0.9
impenetrably,False,True,False,-0.667,-0.667,0.815,nrc_only,0.7
bachelorism,False,True,False,0.0,-0.5,-0.333,nrc_only,0.7
reducibly,False,True,False,0.0,-0.667,-0.259,nrc_only,0.7
arithmetically,False,True,False,0.0,-0.542,0.407,nrc_only,0.7
emergence,False,True,False,-0.448,0.714,0.352,nrc_only,0.7
rhythm,True,True,False,0.4485,0.27649999999999997,0.323,both_weighted,0.9
deliberative,False,True,False,-0.216,0.104,0.146,nrc_only,0.7
relent,False,True,False,0.458,-0.593,-0.417,nrc_only,0.7
on to,False,True,True,-0.016,-0.276,-0.13,nrc_only,0.7
assumed,False,True,False,0.224,-0.506,-0.092,nrc_only,0.7
case,True,True,False,-0.05050000000000003,-0.3325,0.07975000000000004,both_weighted,0.9
spatially,False,True,False,0.0,-0.286,0.208,nrc_only,0.7
passerby,False,True,False,0.0,0.037,-0.083,nrc_only,0.7
magma,False,True,False,-0.354,0.246,0.218,nrc_only,0.7
suck at,False,True,True,-0.63,-0.088,-1.0,nrc_only,0.7
refurnish,False,True,False,0.625,0.583,0.381,nrc_only,0.7
backlist,False,True,False,-0.333,-0.571,-0.333,nrc_only,0.7
clanger,False,True,False,-0.667,0.381,-0.542,nrc_only,0.7
deliveries,False,True,False,0.111,0.667,0.333,nrc_only,0.7
calculatedly,False,True,False,0.0,0.333,0.667,nrc_only,0.7
blissfully,False,True,False,1.0,-0.333,-0.148,nrc_only,0.7
effectuality,False,True,False,0.733,0.333,0.905,nrc_only,0.7
roaring,False,True,False,-0.102,0.634,0.268,nrc_only,0.7
medicalization,False,True,False,-0.222,0.593,0.5,nrc_only,0.7
footless,False,True,False,-0.667,-0.556,-0.875,nrc_only,0.7
trip up,False,True,True,-0.166,0.176,-0.322,nrc_only,0.7
sandbagger,False,True,False,-0.667,0.524,0.667,nrc_only,0.7
runt,True,True,False,-0.15875000000000006,-0.08499999999999996,-0.18,both_weighted,0.9
impersonate,True,True,False,-0.023749999999999945,0.02200000000000002,0.211,both_weighted,0.9
infector,False,True,False,-0.75,0.667,0.708,nrc_only,0.7
even then,False,True,True,-0.096,-0.25,-0.138,nrc_only,0.7
floodwater,False,True,False,-0.667,0.667,-0.619,nrc_only,0.7
pick at,False,True,True,-0.27,-0.046,-0.154,nrc_only,0.7
decant,False,True,False,0.444,0.333,0.0,nrc_only,0.7
tropical storm,False,True,True,-0.234,0.31,0.276,nrc_only,0.7
horsefly,False,True,False,-0.381,0.667,0.074,nrc_only,0.7
stumble upon,False,True,True,-0.234,0.164,-0.166,nrc_only,0.7
itchiness,False,True,False,-0.667,0.63,-0.481,nrc_only,0.7
cultivatable,False,True,False,0.63,-0.333,0.375,nrc_only,0.7
outsize,False,True,False,0.481,0.0,0.778,nrc_only,0.7
whole foods,False,True,True,0.42,-0.242,0.0,nrc_only,0.7
sweatiness,False,True,False,-0.667,0.667,-0.444,nrc_only,0.7
unregimented,False,True,False,0.444,0.556,-0.25,nrc_only,0.7
selfish,True,True,False,-0.6515,0.08325000000000005,0.03500000000000004,both_weighted,0.9
concert,True,True,False,0.688,0.38825,0.268,both_weighted,0.9
corp,False,True,False,0.0,0.667,0.667,nrc_only,0.7
fruitfully,False,True,False,0.963,0.667,0.542,nrc_only,0.7
otherworld,False,True,False,0.542,0.0,0.0,nrc_only,0.7
double standard,False,True,True,0.02,0.064,0.178,nrc_only,0.7
run down,False,True,True,-0.654,-0.146,-0.062,nrc_only,0.7
slantways,False,True,False,0.0,0.0,-0.095,nrc_only,0.7
vice versa,False,True,True,-0.146,-0.312,0.138,nrc_only,0.7
gluttony,False,True,False,0.0,0.404,-0.176,nrc_only,0.7
fulcrum,False,True,False,-0.18,-0.36,-0.11,nrc_only,0.7
stockholder,True,True,False,0.06050000000000004,-0.0625,0.14100000000000004,both_weighted,0.9
weave,True,True,False,0.15525,-0.4725,-0.15799999999999997,both_weighted,0.9
hopping,False,True,False,0.333,0.958,-0.222,nrc_only,0.7
viral,True,True,False,-0.46875,0.17699999999999994,-0.1545,both_weighted,0.9
over again,False,True,True,-0.162,0.262,0.072,nrc_only,0.7
mickey mouse,False,True,True,0.42,0.044,0.1,nrc_only,0.7
end table,True,True,True,0.07225000000000001,-0.3075,-0.030499999999999954,both_weighted,0.9
instantaneous,True,True,False,0.27,-0.03500000000000003,0.20500000000000002,both_weighted,0.9
well run,False,True,True,0.534,-0.016,0.206,nrc_only,0.7
dismemberment,False,True,False,-0.792,0.72,-0.06,nrc_only,0.7
unpaged,False,True,False,-0.167,-0.593,-0.296,nrc_only,0.7
knockdown,False,True,False,-0.593,1.0,0.667,nrc_only,0.7
instate,False,True,False,0.0,0.667,0.583,nrc_only,0.7
whole thing,False,True,True,0.366,-0.032,0.334,nrc_only,0.7
pussy,True,False,False,-0.1299999999999999,0.32499999999999996,-0.04249999999999998,warriner_only,0.8
pot roast,False,True,True,0.0,0.0,-0.172,nrc_only,0.7
longhorn,False,True,False,0.095,0.286,0.5,nrc_only,0.7
trash bin,False,True,True,-0.448,-0.31,-0.1,nrc_only,0.7
jewellery,False,True,False,0.667,-0.583,0.074,nrc_only,0.7
undevelopable,False,True,False,-0.667,-1.0,-0.75,nrc_only,0.7
little girl,False,True,True,0.666,-0.136,-0.282,nrc_only,0.7
waken,False,True,False,0.333,0.952,0.0,nrc_only,0.7
cluster,True,True,False,-0.0037500000000000224,-0.14075000000000001,-0.06775000000000003,both_weighted,0.9
cleavability,False,True,False,0.0,-0.958,0.111,nrc_only,0.7
barefoot,True,True,False,0.18375000000000002,-0.21075,-0.03149999999999997,both_weighted,0.9
blood red,False,True,True,-0.288,0.206,-0.29,nrc_only,0.7
depth perception,False,True,True,-0.1,0.046,0.0,nrc_only,0.7
distention,False,True,False,-0.444,-0.667,-0.333,nrc_only,0.7
effusively,False,True,False,0.667,0.889,-0.519,nrc_only,0.7
steering wheel,False,True,True,0.134,0.03,0.134,nrc_only,0.7
myrrh,False,True,False,0.333,-0.917,0.0,nrc_only,0.7
waterless,False,True,False,-0.667,-0.889,-0.417,nrc_only,0.7
criminality,False,True,False,-0.756,0.726,0.16,nrc_only,0.7
fruit cake,False,True,True,0.0,-0.29,-0.138,nrc_only,0.7
hallowed,True,True,False,0.29625,-0.19374999999999998,0.22175000000000003,both_weighted,0.9
nada,True,True,False,-0.30374999999999996,-0.4315,-0.47524999999999995,both_weighted,0.9
grassy,True,True,False,0.272,-0.41575,-0.04400000000000004,both_weighted,0.9
improve upon,False,True,True,0.414,0.14,0.434,nrc_only,0.7
win win,False,True,True,0.936,0.136,1.0,nrc_only,0.7
magnum opus,False,True,True,0.226,0.18,0.17,nrc_only,0.7
wand,True,True,False,0.0945,-0.303,-0.1225,both_weighted,0.9
galled,False,True,False,-0.46,0.462,-0.288,nrc_only,0.7
vent,True,True,False,-0.021,-0.09850000000000005,0.154,both_weighted,0.9
baked beans,False,True,True,0.1,-0.148,-0.3,nrc_only,0.7
unselect,False,True,False,-0.296,-1.0,-0.185,nrc_only,0.7
yessss,False,True,False,0.438,0.592,-0.17,nrc_only,0.7
old country,False,True,True,-0.038,-0.184,0.178,nrc_only,0.7
asceticism,False,True,False,-0.333,-0.667,0.267,nrc_only,0.7
unsee,False,True,False,-0.434,-0.242,-0.28,nrc_only,0.7
mar,True,True,False,-0.06924999999999998,-0.15475,-0.015000000000000055,both_weighted,0.9
fad,True,True,False,0.10674999999999998,-0.12625,0.03375,both_weighted,0.9
sleep in,False,True,True,0.172,-0.996,-0.206,nrc_only,0.7
helpless,True,True,False,-0.741,-0.09124999999999998,-0.536,both_weighted,0.9
dispirit,False,True,False,-0.944,-0.667,-0.963,nrc_only,0.7
slide off,False,True,True,-0.576,-0.302,-0.464,nrc_only,0.7
bathroom stall,False,True,True,-0.366,-0.018,-0.134,nrc_only,0.7
obstetrically,False,True,False,0.0,0.0,0.0,nrc_only,0.7
gratitude,True,True,False,0.59375,-0.047750000000000015,0.32375,both_weighted,0.9
restfully,False,True,False,0.792,-1.0,-0.389,nrc_only,0.7
loin,False,True,False,-0.16,-0.404,-0.242,nrc_only,0.7
beggar,True,True,False,-0.52,-0.18675,-0.489,both_weighted,0.9
aware,True,True,False,0.38850000000000007,-0.19749999999999998,0.52625,both_weighted,0.9
adultery,True,True,False,-0.65375,0.5994999999999999,-0.19874999999999998,both_weighted,0.9
septic,True,True,False,-0.4065,-0.19300000000000003,-0.31875000000000003,both_weighted,0.9
capriciousness,False,True,False,-0.667,0.667,-0.444,nrc_only,0.7
wildish,False,True,False,-0.333,0.667,0.0,nrc_only,0.7
pony,True,True,False,0.5257499999999999,-0.17575,-0.07249999999999995,both_weighted,0.9
minor,True,True,False,-0.27375000000000005,-0.21950000000000003,-0.35125,both_weighted,0.9
omelet,True,True,False,0.36424999999999996,-0.31575,-0.016250000000000042,both_weighted,0.9
ignition,True,True,False,-0.03375000000000006,0.13625,0.267,both_weighted,0.9
headpin,False,True,False,0.0,0.714,0.167,nrc_only,0.7
urged,False,True,False,0.625,0.704,-0.208,nrc_only,0.7
miso soup,False,True,True,-0.138,-0.262,-0.138,nrc_only,0.7
echocardiography,False,True,False,0.458,0.583,0.375,nrc_only,0.7
timeless,True,True,False,0.01924999999999996,-0.232,0.13925000000000004,both_weighted,0.9
structuralize,False,True,False,0.476,0.571,0.556,nrc_only,0.7
fleeced,False,True,False,-0.667,-0.625,-0.833,nrc_only,0.7
mohair,False,True,False,0.583,-0.074,0.0,nrc_only,0.7
sapiens,True,True,False,0.08124999999999995,-0.30324999999999996,0.16150000000000003,both_weighted,0.9
theoretically,False,True,False,0.0,0.0,0.292,nrc_only,0.7
holly,True,True,False,0.21875,-0.3375,-0.06075000000000003,both_weighted,0.9
lancet,False,True,False,0.0,0.333,0.5,nrc_only,0.7
riled,False,True,False,-0.667,1.0,0.407,nrc_only,0.7
neurobiologist,False,True,False,0.667,-0.042,0.905,nrc_only,0.7
pawn,True,True,False,-0.2475,-0.26775,-0.293,both_weighted,0.9
dip in,False,True,True,-0.194,0.136,-0.258,nrc_only,0.7
binge,True,True,False,-0.37975000000000003,0.17249999999999996,0.026249999999999996,both_weighted,0.9
head over,False,True,True,0.066,0.044,-0.206,nrc_only,0.7
maidenhood,False,True,False,0.611,-0.667,-0.375,nrc_only,0.7
henpeck,False,True,False,-0.714,0.667,-0.333,nrc_only,0.7
handicapped,True,True,False,-0.5409999999999999,-0.16424999999999998,-0.5137499999999999,both_weighted,0.9
weirdly,False,True,False,-0.333,0.333,-0.19,nrc_only,0.7
division,True,True,False,-0.2025,-0.19775,0.032000000000000056,both_weighted,0.9
latte,True,True,False,0.29625,-0.20625,-0.013999999999999957,both_weighted,0.9
magisterially,False,True,False,0.792,0.556,1.0,nrc_only,0.7
disobedience,True,True,False,-0.659,0.3055,-0.20475,both_weighted,0.9
institute,True,True,False,0.09775000000000002,-0.2075,0.32075000000000004,both_weighted,0.9
assumptive,False,True,False,-0.037,-0.667,0.63,nrc_only,0.7
synchro,False,True,False,0.556,0.778,0.333,nrc_only,0.7
avatar,False,True,False,0.266,-0.18,0.134,nrc_only,0.7
cinematically,False,True,False,0.625,0.042,0.259,nrc_only,0.7
timescale,False,True,False,0.0,0.0,0.167,nrc_only,0.7
undernourished,False,True,False,-0.667,-0.778,-0.917,nrc_only,0.7
bounce off,False,True,True,-0.354,0.03,-0.334,nrc_only,0.7
cast,True,True,False,0.09049999999999997,-0.06125000000000003,0.02324999999999998,both_weighted,0.9
atheistically,False,True,False,-0.19,-0.037,0.0,nrc_only,0.7
intramuscular,False,True,False,-0.429,0.0,0.056,nrc_only,0.7
mortgagee,False,True,False,-0.164,0.266,0.446,nrc_only,0.7
face time,False,True,True,0.366,-0.076,0.034,nrc_only,0.7
humpty dumpty,False,True,True,-0.464,0.034,-0.38,nrc_only,0.7
overlaid,False,True,False,0.24,0.22,0.352,nrc_only,0.7
hosepipe,False,True,False,0.0,0.476,0.083,nrc_only,0.7
unremarked,False,True,False,-0.333,-0.963,-0.296,nrc_only,0.7
sanctimoniously,False,True,False,-0.667,0.5,-0.481,nrc_only,0.7
solemnity,False,True,False,-0.333,-0.875,0.571,nrc_only,0.7
reservedly,False,True,False,-0.333,-0.611,-0.625,nrc_only,0.7
illustratable,False,True,False,0.667,-0.5,0.25,nrc_only,0.7
cursively,False,True,False,0.0,0.667,0.0,nrc_only,0.7
unsportsmanlike,False,True,False,-1.0,0.667,-0.593,nrc_only,0.7
remarriage,False,True,False,0.667,0.667,0.048,nrc_only,0.7
clock out,False,True,True,-0.034,-0.104,-0.552,nrc_only,0.7
smoochy,False,True,False,0.714,-0.667,-0.556,nrc_only,0.7
targeted,False,True,False,0.146,0.074,0.146,nrc_only,0.7
lawbreaking,False,True,False,-0.875,0.704,-0.042,nrc_only,0.7
broadness,False,True,False,0.0,-0.667,0.167,nrc_only,0.7
visibly,False,True,False,0.448,-0.254,0.182,nrc_only,0.7
tripartite,False,True,False,0.0,-0.04,0.078,nrc_only,0.7
bioactive,False,True,False,0.619,0.625,0.333,nrc_only,0.7
guardian,True,True,False,0.3435,-0.07524999999999998,0.34900000000000003,both_weighted,0.9
titleholder,False,True,False,0.63,0.625,0.958,nrc_only,0.7
mailwoman,False,True,False,0.0,0.619,0.208,nrc_only,0.7
hot tub,False,True,True,-0.142,0.0,-0.218,nrc_only,0.7
vineyard,True,True,False,0.536,-0.368,0.1675,both_weighted,0.9
ineligibility,False,True,False,-0.667,-1.0,-0.667,nrc_only,0.7
unreinforced,False,True,False,-0.5,-0.542,-0.63,nrc_only,0.7
diversification,False,True,False,0.667,0.533,0.625,nrc_only,0.7
hydrologic,False,True,False,0.0,-0.583,0.19,nrc_only,0.7
ultimately,False,True,False,-0.23,-0.04,0.116,nrc_only,0.7
minions,False,True,False,-0.143,0.704,-0.667,nrc_only,0.7
longshore,False,True,False,0.0,0.63,0.0,nrc_only,0.7
dearest,False,True,False,0.804,-0.146,0.016,nrc_only,0.7
epinephrine,False,True,False,0.148,1.0,0.611,nrc_only,0.7
fire alarm,False,True,True,-0.2,0.366,-0.024,nrc_only,0.7
death grip,False,True,True,-0.834,0.132,-0.344,nrc_only,0.7
pressing,False,True,False,-0.52,0.51,0.272,nrc_only,0.7
uniformed,True,True,False,-0.10350000000000001,-0.07475,0.026499999999999996,both_weighted,0.9
rest up,False,True,True,0.066,-0.476,-0.468,nrc_only,0.7
duality,False,True,False,-0.124,0.04,0.006,nrc_only,0.7
reselection,False,True,False,0.0,0.593,0.222,nrc_only,0.7
filmgoer,False,True,False,0.556,-0.583,0.0,nrc_only,0.7
deserving,True,True,False,0.5145,0.014749999999999958,0.62925,both_weighted,0.9
conscientious,True,True,False,0.31925,-0.346,0.3805,both_weighted,0.9
mind boggling,False,True,True,-0.5,0.296,0.184,nrc_only,0.7
preverbal,False,True,False,0.0,-0.667,-0.476,nrc_only,0.7
clitoral,False,True,False,0.0,0.333,0.0,nrc_only,0.7
out to,False,True,True,-0.4,-0.17,-0.434,nrc_only,0.7
last legs,False,True,True,-0.36,-0.172,-0.366,nrc_only,0.7
respectworthy,False,True,False,1.0,-0.556,0.926,nrc_only,0.7
unconsummated,False,True,False,-0.611,-0.667,-0.458,nrc_only,0.7
make mine,False,True,True,0.334,-0.242,0.142,nrc_only,0.7
monotonous,True,True,False,-0.38975000000000004,-0.569,-0.15625000000000003,both_weighted,0.9
extraterritoriality,False,True,False,-0.19,0.519,0.917,nrc_only,0.7
erotically,False,True,False,0.467,0.667,0.111,nrc_only,0.7
wield,True,True,False,-0.17549999999999996,0.10125000000000003,0.22499999999999998,both_weighted,0.9
oomph,True,True,False,0.01399999999999995,0.02174999999999995,-0.17624999999999996,both_weighted,0.9
naturalize,False,True,False,0.708,-0.095,0.593,nrc_only,0.7
rigorousness,False,True,False,0.667,0.667,0.852,nrc_only,0.7
touchiness,False,True,False,-0.63,0.619,-0.619,nrc_only,0.7
conduction,False,True,False,0.06,0.114,0.434,nrc_only,0.7
snowday,False,True,False,0.204,0.0,-0.12,nrc_only,0.7
diplomatically,False,True,False,0.667,-0.667,0.571,nrc_only,0.7
cloddishness,False,True,False,-0.852,-0.926,-0.583,nrc_only,0.7
findable,False,True,False,0.625,-0.19,0.25,nrc_only,0.7
crotch,True,True,False,-0.026499999999999985,0.132,-0.053,both_weighted,0.9
exasperate,False,True,False,-0.667,0.667,0.476,nrc_only,0.7
agriculturalist,False,True,False,0.286,0.556,0.458,nrc_only,0.7
orchids,False,True,False,0.667,-0.333,-0.095,nrc_only,0.7
aetiology,False,True,False,-0.04,-0.204,0.23,nrc_only,0.7
star,True,True,False,0.64175,-0.019500000000000003,0.16250000000000003,both_weighted,0.9
encasement,False,True,False,0.0,-0.667,-0.083,nrc_only,0.7
straggle,False,True,False,-0.333,0.519,-0.625,nrc_only,0.7
leastwise,False,True,False,0.0,-0.667,0.0,nrc_only,0.7
drape,True,True,False,-0.08924999999999998,-0.27475,-0.048500000000000015,both_weighted,0.9
musical instrument,False,True,True,0.448,0.318,0.214,nrc_only,0.7
twixt,False,True,False,0.0,0.0,0.0,nrc_only,0.7
greedless,False,True,False,0.762,-1.0,-0.296,nrc_only,0.7
despondence,False,True,False,-0.958,-0.704,-1.0,nrc_only,0.7
spirits,False,True,False,0.166,0.694,0.09,nrc_only,0.7
noncontiguous,False,True,False,0.0,-0.125,-0.417,nrc_only,0.7
acknowledgeable,False,True,False,0.708,0.0,0.458,nrc_only,0.7
pliability,False,True,False,0.625,-0.667,-0.833,nrc_only,0.7
overcurious,False,True,False,-0.429,0.667,-0.333,nrc_only,0.7
loud mouth,False,True,True,-0.482,0.334,0.032,nrc_only,0.7
